transaction_id,customer_id,customer_age,customer_gender,income_group,bank_name,card_type,transaction_amount,transaction_type,transaction_time,transaction_location,state,device_type,operating_system,merchant_category,previous_transactions_count,account_balance,international_transaction,failed_login_attempts,suspicious_ip_flag,new_device_login,risk_score,is_fraud
TXN0004616,CUST860628,22,Female,Low,RBL Bank,RuPay,922.49,NEFT,8/19/2025,Aurangabad,Andhra Pradesh,ATM,Windows,Healthcare,124,1385694.06,1,7,1,0,55,1
TXN0004617,CUST165957,29,Female,Middle,Kotak Mahindra,RuPay,4139.31,Wallet,4/26/2025,Pune,Delhi,ATM,Windows,Shopping,123,1251256.52,0,2,0,0,0,0
TXN0004618,CUST367594,40,Female,Low,AU Small Finance,Visa,8551.80,IMPS,11/26/2025,Coimbatore,Rajasthan,POS,Linux,Travel,97,1111367.30,1,9,0,0,45,1
TXN0004619,CUST117022,34,Female,Low,RBL Bank,Visa,963.23,RTGS,1/7/2025,Gwalior,Gujarat,mobile,Linux,Entertainment,132,662349.41,0,4,0,0,0,0
TXN0004620,CUST954593,51,Male,Middle,PNB,MasterCard,6206.17,RTGS,7/9/2025,Patna,Himachal Pradesh,mobile,Android,Entertainment,37,1300248.33,0,7,0,0,15,0
TXN0004621,CUST239209,28,Male,High,AU Small Finance,MasterCard,4063.89,Wallet,10/28/2025,Hyderabad,Bihar,desktop,Windows,Bills,34,1357350.19,0,5,0,0,0,0
TXN0004622,CUST598700,46,Female,Upper-Middle,RBL Bank,RuPay,15016.98,RTGS,3/30/2025,Goa,Punjab,POS,Linux,Bills,52,911166.32,0,8,1,0,35,0
TXN0004623,CUST758687,55,Female,Upper-Middle,South Indian Bank,MasterCard,19088.38,RTGS,11/17/2025,Kanpur,West Bengal,mobile,Windows,Food,127,358456.22,1,4,0,0,20,0
TXN0004624,CUST212727,28,Female,Upper-Middle,HDFC,RuPay,12902.21,ATM Withdrawal,5/29/2025,Ranchi,Madhya Pradesh,POS,Windows,Insurance,84,1175638.15,0,9,0,0,15,0
TXN0004625,CUST499035,31,Male,Low,PNB,RuPay,6515.49,Credit Card,4/26/2025,Tirupati,Madhya Pradesh,POS,Android,Travel,43,79775.43,0,3,0,0,10,0
TXN0004626,CUST451120,56,Female,Upper-Middle,Bandhan Bank,Visa,4029.36,RTGS,7/3/2025,Delhi,Himachal Pradesh,ATM,Linux,Shopping,93,800678.30,0,5,0,0,0,0
TXN0004627,CUST497208,39,Male,High,Kotak Mahindra,RuPay,3669.79,Wallet,8/23/2025,Jabalpur,Maharashtra,desktop,Linux,Entertainment,63,349101.10,0,6,0,1,30,0
TXN0004628,CUST742139,25,Female,Low,RBL Bank,MasterCard,13519.51,RTGS,1/9/2025,Vadodara,Maharashtra,desktop,iOS,Education,60,193842.01,0,0,0,0,0,0
TXN0004629,CUST371973,30,Female,Middle,Federal Bank,RuPay,3566.39,Debit Card,2/23/2025,Dhanbad,Jammu & Kashmir,POS,Android,Entertainment,118,22923.60,0,5,0,0,0,0
TXN0004630,CUST583702,59,Male,Low,Indian Bank,Visa,4362.08,Debit Card,10/20/2025,Madurai,Maharashtra,ATM,Linux,Electronics,20,1080141.74,0,6,1,0,45,1
TXN0004631,CUST973934,29,Male,Upper-Middle,Indian Bank,Visa,1701.70,Wallet,6/10/2025,Kanpur,Punjab,ATM,Windows,Entertainment,104,950156.80,1,1,1,0,40,1
TXN0004632,CUST648493,52,Female,High,HDFC,Visa,13207.42,ATM Withdrawal,1/27/2025,Pune,Delhi,desktop,Windows,Education,92,656679.91,0,5,0,0,0,0
TXN0004633,CUST634916,64,Female,Middle,Kotak Mahindra,Visa,2619.71,RTGS,4/10/2025,Aurangabad,Himachal Pradesh,desktop,Windows,Entertainment,80,63608.48,0,6,0,1,40,1
TXN0004634,CUST919638,63,Female,Upper-Middle,Yes Bank,Visa,1703.23,NEFT,10/14/2025,Pune,Punjab,ATM,iOS,Fuel,63,27582.84,0,1,0,0,0,0
TXN0004635,CUST329280,42,Female,High,AU Small Finance,Visa,7240.81,Wallet,8/24/2025,Meerut,Gujarat,mobile,Windows,Healthcare,90,1470375.69,0,3,0,0,0,0
TXN0004636,CUST214201,39,Male,High,SBI,Visa,1187.21,Debit Card,1/11/2025,Dhanbad,Uttar Pradesh,desktop,Android,Fuel,56,17715.38,0,4,0,0,10,0
TXN0004637,CUST791849,41,Female,Middle,IDFC First,RuPay,492.44,Wallet,11/6/2025,Gurgaon,Haryana,POS,Windows,Entertainment,15,161753.82,0,8,0,0,15,0
TXN0004638,CUST476616,62,Female,High,Indian Bank,RuPay,19.85,IMPS,10/9/2025,Jodhpur,Andhra Pradesh,ATM,Windows,Fuel,39,296373.99,0,6,0,0,25,0
TXN0004639,CUST136274,64,Male,Low,Union Bank,MasterCard,1562.76,ATM Withdrawal,2/4/2025,Ranchi,Jharkhand,mobile,Linux,Insurance,2,314950.08,0,2,0,1,15,0
TXN0004640,CUST489740,66,Male,Upper-Middle,Bandhan Bank,RuPay,3746.49,Credit Card,2/9/2025,Noida,Punjab,POS,Linux,Travel,146,218984.00,0,10,0,0,15,0
TXN0004641,CUST733608,46,Male,Upper-Middle,RBL Bank,MasterCard,4428.91,Debit Card,9/3/2025,Srinagar,Madhya Pradesh,mobile,iOS,Healthcare,72,630670.97,0,4,1,0,20,0
TXN0004642,CUST269327,65,Male,Low,Canara Bank,MasterCard,10901.12,Wallet,4/19/2025,Pune,Jammu & Kashmir,ATM,Linux,Education,144,369115.01,1,8,1,0,55,1
TXN0004643,CUST516428,64,Female,Middle,South Indian Bank,RuPay,1959.86,Wallet,5/24/2025,Lucknow,Punjab,desktop,Windows,Insurance,118,1168027.50,0,3,0,0,0,0
TXN0004644,CUST210207,46,Female,Upper-Middle,Indian Bank,MasterCard,13371.96,NEFT,11/8/2025,Delhi,Uttar Pradesh,POS,Windows,Healthcare,32,612200.82,0,3,0,0,0,0
TXN0004645,CUST729890,22,Female,Low,Bank of Baroda,Visa,4994.35,Wallet,9/17/2025,Pune,Haryana,ATM,Windows,Insurance,91,411125.09,0,0,0,0,0,0
TXN0004646,CUST820849,43,Female,Low,PNB,Visa,1419.21,Wallet,3/4/2025,Varanasi,Uttar Pradesh,desktop,Linux,Healthcare,77,410980.47,0,2,0,0,0,0
TXN0004647,CUST721836,62,Female,Middle,PNB,RuPay,6771.03,Debit Card,3/1/2025,Gwalior,Jharkhand,POS,iOS,Healthcare,18,281647.17,0,7,0,0,15,0
TXN0004648,CUST370351,38,Female,High,Axis Bank,Visa,4510.68,IMPS,5/15/2025,Gwalior,Punjab,mobile,Linux,Healthcare,114,195192.24,1,5,0,0,30,0
TXN0004649,CUST598817,40,Male,Low,Bandhan Bank,RuPay,5292.69,Debit Card,10/14/2025,Udaipur,Jammu & Kashmir,desktop,Linux,Healthcare,9,281218.77,0,10,0,0,25,0
TXN0004650,CUST448617,25,Male,High,AU Small Finance,Visa,5120.46,NEFT,6/23/2025,Lucknow,Maharashtra,mobile,iOS,Insurance,107,983130.98,0,5,0,0,0,0
TXN0004651,CUST605841,61,Female,Low,Canara Bank,MasterCard,849.11,RTGS,12/7/2025,Varanasi,Jammu & Kashmir,desktop,iOS,Healthcare,61,710969.48,0,9,0,0,15,0
TXN0004652,CUST328271,55,Female,High,Indian Bank,MasterCard,5093.70,Wallet,1/9/2025,Lucknow,Himachal Pradesh,POS,iOS,Healthcare,9,1371668.18,0,8,0,0,15,0
TXN0004653,CUST184616,62,Female,High,HSBC India,MasterCard,2220.42,IMPS,6/24/2025,Chandigarh,Jammu & Kashmir,mobile,Windows,Electronics,83,993679.96,0,3,0,1,25,0
TXN0004654,CUST153646,64,Female,Low,Federal Bank,MasterCard,2686.09,Credit Card,10/3/2025,Gwalior,Jharkhand,POS,Linux,Food,20,595009.26,0,0,0,1,15,0
TXN0004655,CUST711448,31,Female,Upper-Middle,SBI,RuPay,2121.45,Wallet,4/30/2025,Thane,Andhra Pradesh,POS,Windows,Insurance,70,433579.22,1,4,0,0,30,0
TXN0004656,CUST909954,28,Female,High,UCO Bank,Visa,2008.21,Debit Card,11/21/2025,Pune,Karnataka,ATM,Android,Bills,84,522072.67,0,1,0,0,0,0
TXN0004657,CUST458890,55,Male,Middle,Kotak Mahindra,MasterCard,14783.62,Credit Card,7/31/2025,Meerut,Gujarat,mobile,Linux,Shopping,109,1483755.85,0,2,0,0,0,0
TXN0004658,CUST295025,62,Female,Middle,PNB,RuPay,3.81,ATM Withdrawal,10/25/2025,Thane,Uttar Pradesh,mobile,Linux,Education,89,1115274.77,0,6,1,0,35,0
TXN0004659,CUST981602,60,Male,Middle,HDFC,MasterCard,8416.62,RTGS,10/7/2025,Gwalior,Uttarakhand,ATM,Windows,Healthcare,91,699307.57,0,10,0,0,15,0
TXN0004660,CUST754275,58,Male,High,PNB,Visa,6156.80,NEFT,12/1/2025,Varanasi,Delhi,desktop,Linux,Food,144,395167.26,0,4,0,0,0,0
TXN0004661,CUST347686,47,Female,Upper-Middle,Federal Bank,Visa,503.59,Wallet,11/20/2025,Chandigarh,Karnataka,POS,iOS,Entertainment,45,700603.10,1,2,0,0,20,0
TXN0004662,CUST156134,44,Male,Middle,SBI,RuPay,226.53,Debit Card,8/23/2025,Aurangabad,Himachal Pradesh,mobile,Windows,Electronics,12,120657.68,0,3,0,0,0,0
TXN0004663,CUST408029,50,Male,Low,HSBC India,RuPay,6977.19,ATM Withdrawal,6/26/2025,Aurangabad,Tamil Nadu,desktop,Android,Entertainment,22,179523.90,0,3,0,0,0,0
TXN0004664,CUST298889,23,Male,Middle,HDFC,RuPay,670.32,NEFT,12/1/2025,Bangalore,Goa,mobile,iOS,Food,59,1436974.30,0,5,0,0,0,0
TXN0004665,CUST390682,64,Female,High,Yes Bank,Visa,102.27,IMPS,5/11/2025,Vadodara,Tamil Nadu,POS,Android,Bills,69,1491308.17,0,4,0,0,0,0
TXN0004666,CUST788913,44,Female,Middle,Indian Bank,RuPay,2112.85,RTGS,2/15/2025,Hyderabad,Uttar Pradesh,POS,Android,Electronics,57,570305.86,0,8,0,0,15,0
TXN0004667,CUST123601,45,Female,Middle,Yes Bank,MasterCard,3205.12,IMPS,4/23/2025,Kanpur,West Bengal,POS,Android,Shopping,85,284684.03,0,9,0,0,15,0
TXN0004668,CUST532335,62,Female,Low,Federal Bank,Visa,2783.39,Wallet,4/28/2025,Gwalior,Bihar,desktop,Windows,Insurance,115,1454646.40,0,2,0,0,10,0
TXN0004669,CUST732356,61,Female,High,Union Bank,RuPay,5080.83,Wallet,8/14/2025,Gurgaon,Gujarat,ATM,Windows,Fuel,14,186029.21,0,0,1,0,20,0
TXN0004670,CUST981899,21,Male,Low,AU Small Finance,RuPay,10793.50,Credit Card,5/12/2025,Bangalore,Bihar,desktop,iOS,Electronics,74,1034038.16,0,8,0,0,15,0
TXN0004671,CUST670785,35,Male,High,HSBC India,Visa,3135.14,UPI,5/27/2025,Dehradun,Jammu & Kashmir,POS,Linux,Healthcare,14,147854.72,0,2,0,0,0,0
TXN0004672,CUST312163,23,Female,Low,Yes Bank,RuPay,6448.02,Wallet,12/23/2025,Bangalore,Gujarat,desktop,iOS,Bills,132,81592.15,0,8,0,0,25,0
TXN0004673,CUST532926,63,Male,High,AU Small Finance,Visa,553.94,IMPS,5/5/2025,Kochi,Bihar,mobile,Android,Bills,79,561609.37,0,7,0,0,25,0
TXN0004674,CUST282281,36,Male,Low,Bandhan Bank,Visa,23083.45,Credit Card,7/30/2025,Chennai,Rajasthan,mobile,Windows,Insurance,18,184738.57,1,3,0,0,20,0
TXN0004675,CUST506818,55,Female,Low,Canara Bank,MasterCard,665.29,Wallet,10/31/2025,Jodhpur,Punjab,mobile,iOS,Education,100,808705.61,0,2,0,1,15,0
TXN0004676,CUST188611,27,Female,Low,Yes Bank,Visa,4387.91,Debit Card,7/20/2025,Ahmedabad,Kerala,desktop,iOS,Shopping,35,715234.26,0,2,0,0,0,0
TXN0004677,CUST727228,33,Female,Middle,HSBC India,MasterCard,3681.50,RTGS,4/16/2025,Bangalore,Madhya Pradesh,desktop,Windows,Fuel,147,129266.25,0,6,0,0,25,0
TXN0004678,CUST777616,59,Female,Low,UCO Bank,RuPay,2327.35,Wallet,7/23/2025,Hyderabad,Kerala,mobile,iOS,Fuel,5,140050.54,0,5,0,0,0,0
TXN0004679,CUST764976,29,Male,Middle,ICICI,Visa,7577.89,Debit Card,1/2/2025,Jabalpur,Rajasthan,POS,Linux,Entertainment,116,608634.41,0,9,0,1,30,0
TXN0004680,CUST706695,61,Male,Upper-Middle,RBL Bank,Visa,583.19,Credit Card,5/19/2025,Udaipur,Andhra Pradesh,ATM,Windows,Bills,76,1407511.71,0,7,0,0,15,0
TXN0004681,CUST889798,31,Female,Low,Federal Bank,RuPay,5070.10,UPI,2/16/2025,Aligarh,Haryana,ATM,Android,Bills,55,1386829.56,0,2,0,0,0,0
TXN0004682,CUST229921,68,Female,High,AU Small Finance,RuPay,5056.57,Credit Card,5/7/2025,Kanpur,Karnataka,desktop,Windows,Entertainment,23,1404267.71,0,9,0,0,15,0
TXN0004683,CUST126567,68,Male,Middle,Union Bank,MasterCard,105.91,IMPS,12/13/2025,Ahmedabad,Kerala,ATM,Windows,Insurance,37,497394.31,0,5,0,0,0,0
TXN0004684,CUST193547,44,Male,Low,RBL Bank,Visa,6138.48,RTGS,7/4/2025,Aligarh,West Bengal,desktop,Android,Shopping,66,691558.09,0,4,0,0,0,0
TXN0004685,CUST953496,21,Male,Low,HSBC India,RuPay,5814.68,UPI,9/29/2025,Ahmedabad,Uttar Pradesh,POS,Linux,Travel,61,908661.02,0,4,0,1,15,0
TXN0004686,CUST466737,56,Male,High,South Indian Bank,RuPay,1596.06,Debit Card,4/14/2025,Gurgaon,Tamil Nadu,desktop,Linux,Education,63,1046459.59,0,5,0,1,15,0
TXN0004687,CUST769166,48,Female,Low,HSBC India,MasterCard,17876.70,NEFT,12/9/2025,Mysore,Haryana,desktop,iOS,Healthcare,138,900885.30,0,0,0,0,0,0
TXN0004688,CUST731537,27,Male,Middle,Indian Bank,Visa,951.36,Debit Card,5/26/2025,Bhopal,Maharashtra,ATM,Linux,Fuel,23,1003585.72,0,2,0,0,10,0
TXN0004689,CUST681477,31,Female,Upper-Middle,IndusInd,MasterCard,1293.27,ATM Withdrawal,6/29/2025,Gwalior,Delhi,desktop,Linux,Insurance,60,1491628.80,0,2,0,0,10,0
TXN0004690,CUST644741,63,Male,Middle,Federal Bank,Visa,13951.54,Credit Card,12/13/2025,Kolkata,Jharkhand,POS,Windows,Bills,90,1325455.08,0,6,0,0,15,0
TXN0004691,CUST203295,28,Female,Upper-Middle,UCO Bank,RuPay,2879.86,RTGS,5/25/2025,Meerut,Uttar Pradesh,mobile,Linux,Education,136,1161906.56,0,4,0,0,0,0
TXN0004692,CUST252459,67,Male,Middle,RBL Bank,Visa,19189.29,NEFT,7/26/2025,Kanpur,Karnataka,ATM,Linux,Healthcare,56,131850.87,0,10,0,0,15,0
TXN0004693,CUST779854,49,Female,Middle,Federal Bank,RuPay,2844.03,Wallet,7/11/2025,Udaipur,Jammu & Kashmir,ATM,Linux,Fuel,80,1019497.22,0,4,0,0,10,0
TXN0004694,CUST585334,25,Female,Low,Bank of Baroda,MasterCard,4951.01,Wallet,8/24/2025,Indore,Andhra Pradesh,mobile,iOS,Travel,59,690596.11,0,1,0,0,0,0
TXN0004695,CUST397462,22,Male,Upper-Middle,Bandhan Bank,MasterCard,17141.89,RTGS,1/3/2025,Thane,Delhi,mobile,iOS,Healthcare,22,435384.53,0,3,0,0,10,0
TXN0004696,CUST366173,66,Male,Low,South Indian Bank,Visa,12161.38,ATM Withdrawal,12/16/2025,Nagpur,Punjab,desktop,Android,Electronics,121,118711.92,0,3,1,0,20,0
TXN0004697,CUST652566,65,Female,Middle,South Indian Bank,RuPay,21767.38,Wallet,9/19/2025,Gwalior,Madhya Pradesh,mobile,Android,Travel,143,380179.67,0,3,1,0,20,0
TXN0004698,CUST842874,20,Female,Upper-Middle,Bank of Baroda,RuPay,23074.61,Credit Card,5/30/2025,Kochi,Maharashtra,POS,Windows,Food,137,341101.00,1,6,0,0,35,0
TXN0004699,CUST301860,27,Male,High,Federal Bank,Visa,766.64,Wallet,8/30/2025,Mumbai,Jammu & Kashmir,POS,Android,Shopping,138,494840.31,0,6,0,0,25,0
TXN0004700,CUST303193,53,Male,High,IDFC First,Visa,2675.73,NEFT,3/21/2025,Ranchi,Rajasthan,mobile,Android,Fuel,15,1085335.51,0,10,0,0,15,0
TXN0004701,CUST423238,45,Male,Low,SBI,MasterCard,5752.85,IMPS,6/15/2025,Visakhapatnam,Goa,mobile,iOS,Insurance,38,720927.36,0,9,0,0,15,0
TXN0004702,CUST251912,53,Female,Middle,South Indian Bank,MasterCard,8537.85,NEFT,7/28/2025,Raipur,Andhra Pradesh,desktop,iOS,Travel,64,309600.59,0,7,0,0,15,0
TXN0004703,CUST480292,35,Male,Middle,Axis Bank,Visa,29166.61,RTGS,5/23/2025,Raipur,Maharashtra,ATM,Linux,Fuel,132,925196.56,0,4,0,0,0,0
TXN0004704,CUST924907,47,Female,Low,South Indian Bank,Visa,3796.15,Debit Card,3/31/2025,Kanpur,West Bengal,mobile,Linux,Fuel,8,1184844.12,1,4,0,0,20,0
TXN0004705,CUST448229,40,Female,Middle,Union Bank,MasterCard,6184.19,RTGS,5/10/2025,Aligarh,Himachal Pradesh,desktop,Android,Fuel,88,867032.36,0,6,0,0,15,0
TXN0004706,CUST457573,22,Male,Upper-Middle,HSBC India,RuPay,8311.84,NEFT,6/29/2025,Lucknow,Maharashtra,desktop,Linux,Education,143,1033663.26,0,9,0,0,15,0
TXN0004707,CUST503703,47,Male,Low,HSBC India,RuPay,3518.94,Wallet,5/13/2025,Vadodara,Jharkhand,ATM,Linux,Electronics,56,1349851.07,0,3,0,0,10,0
TXN0004708,CUST601284,23,Male,Upper-Middle,Union Bank,RuPay,17419.62,NEFT,3/10/2025,Kolkata,Uttar Pradesh,ATM,Windows,Fuel,123,886968.86,0,1,0,0,0,0
TXN0004709,CUST694859,32,Male,High,Yes Bank,RuPay,6121.60,Debit Card,7/11/2025,Jodhpur,Goa,POS,Windows,Insurance,78,254463.32,0,6,0,0,15,0
TXN0004710,CUST731282,38,Female,Low,Axis Bank,MasterCard,4356.23,Credit Card,2/27/2025,Jodhpur,Andhra Pradesh,ATM,iOS,Food,8,457470.60,0,10,1,0,35,0
TXN0004711,CUST530294,46,Male,High,Union Bank,Visa,6994.69,Credit Card,12/13/2025,Mumbai,Haryana,mobile,Windows,Entertainment,37,1021695.57,0,5,0,0,10,0
TXN0004712,CUST591690,62,Female,Middle,IndusInd,MasterCard,15288.63,Debit Card,6/21/2025,Bhopal,Madhya Pradesh,desktop,Android,Bills,96,572092.76,0,6,0,0,15,0
TXN0004713,CUST625667,44,Male,Upper-Middle,Federal Bank,MasterCard,2929.18,ATM Withdrawal,10/15/2025,Noida,West Bengal,mobile,Android,Bills,43,936593.50,0,1,0,0,0,0
TXN0004714,CUST917832,30,Female,Middle,AU Small Finance,MasterCard,14028.71,Credit Card,8/13/2025,Delhi,Jharkhand,desktop,Linux,Fuel,93,1494763.81,0,5,0,0,10,0
TXN0004715,CUST529681,22,Male,High,HDFC,Visa,5238.37,Debit Card,6/12/2025,Indore,Uttarakhand,POS,Linux,Bills,69,94138.99,0,8,0,0,25,0
TXN0004716,CUST293841,31,Male,Middle,IDFC First,RuPay,2786.02,RTGS,3/11/2025,Chandigarh,Andhra Pradesh,mobile,Windows,Fuel,112,1462960.72,0,9,0,0,15,0
TXN0004717,CUST286502,66,Female,Upper-Middle,RBL Bank,MasterCard,10865.34,UPI,5/12/2025,Tirupati,West Bengal,desktop,Windows,Insurance,134,664596.91,0,7,0,0,15,0
TXN0004718,CUST392448,19,Male,High,PNB,RuPay,15382.12,RTGS,11/17/2025,Kochi,Telangana,mobile,Windows,Healthcare,35,1389514.57,0,10,0,0,25,0
TXN0004719,CUST355986,45,Male,Low,Axis Bank,Visa,1519.93,NEFT,3/19/2025,Bangalore,Telangana,desktop,Linux,Electronics,129,459390.33,0,3,1,0,20,0
TXN0004720,CUST740332,29,Male,Low,IDFC First,MasterCard,21515.37,Debit Card,10/9/2025,Mumbai,Goa,mobile,Windows,Healthcare,103,593328.43,1,9,0,1,50,1
TXN0004721,CUST558091,58,Male,High,IndusInd,Visa,2866.11,NEFT,11/28/2025,Srinagar,Bihar,ATM,Windows,Entertainment,26,153299.47,0,4,1,0,20,0
TXN0004722,CUST938182,21,Male,Low,Yes Bank,RuPay,11178.77,NEFT,10/20/2025,Indore,Kerala,POS,Android,Shopping,44,1298254.05,0,0,0,0,10,0
TXN0004723,CUST380988,39,Female,Low,Canara Bank,RuPay,6030.16,IMPS,4/13/2025,Prayagraj,Karnataka,mobile,Windows,Insurance,103,1249519.21,0,7,1,0,35,0
TXN0004724,CUST879500,26,Male,Low,Canara Bank,MasterCard,7491.23,RTGS,12/18/2025,Mysore,Madhya Pradesh,mobile,Windows,Entertainment,139,890344.70,0,1,0,1,25,0
TXN0004725,CUST998434,65,Male,Middle,Union Bank,RuPay,7268.43,Credit Card,10/17/2025,Surat,Jammu & Kashmir,desktop,Linux,Electronics,61,46374.18,0,2,0,0,0,0
TXN0004726,CUST550283,24,Male,Middle,HSBC India,Visa,6242.30,NEFT,11/19/2025,Ahmedabad,Goa,desktop,iOS,Food,110,1386633.28,0,2,0,1,25,0
TXN0004727,CUST139311,18,Female,High,RBL Bank,MasterCard,1225.31,Debit Card,8/12/2025,Bangalore,West Bengal,ATM,Android,Electronics,91,1491178.64,0,6,0,0,15,0
TXN0004728,CUST422121,37,Female,Low,Union Bank,RuPay,87.17,Debit Card,7/28/2025,Nashik,Punjab,desktop,iOS,Bills,101,427781.00,0,1,0,1,15,0
TXN0004729,CUST743674,46,Male,Upper-Middle,Bandhan Bank,MasterCard,1929.11,IMPS,11/22/2025,Delhi,Uttar Pradesh,ATM,iOS,Shopping,94,1001355.43,0,8,0,0,15,0
TXN0004730,CUST945559,59,Female,Low,South Indian Bank,RuPay,6643.06,RTGS,1/29/2025,Dehradun,Rajasthan,desktop,Windows,Healthcare,96,129911.11,0,0,1,1,35,0
TXN0004731,CUST242592,31,Male,High,AU Small Finance,RuPay,172.82,RTGS,8/8/2025,Dehradun,Telangana,desktop,Linux,Fuel,91,1421954.23,0,7,0,0,15,0
TXN0004732,CUST928178,45,Female,Low,Federal Bank,MasterCard,16562.08,NEFT,4/29/2025,Delhi,Jammu & Kashmir,mobile,iOS,Fuel,57,457637.67,0,6,0,0,15,0
TXN0004733,CUST640240,70,Female,Low,AU Small Finance,MasterCard,3250.77,RTGS,3/25/2025,Srinagar,Karnataka,mobile,iOS,Entertainment,118,1293819.89,0,10,0,0,25,0
TXN0004734,CUST231309,51,Female,High,RBL Bank,MasterCard,10098.45,Credit Card,2/23/2025,Bangalore,Punjab,mobile,Android,Education,128,1159726.27,0,4,0,0,0,0
TXN0004735,CUST298523,59,Male,Middle,RBL Bank,MasterCard,15665.77,IMPS,5/16/2025,Aligarh,Kerala,ATM,Windows,Healthcare,140,1180981.18,0,7,0,1,30,0
TXN0004736,CUST610312,54,Male,Low,IndusInd,MasterCard,3219.10,Credit Card,2/4/2025,Udaipur,Gujarat,mobile,Windows,Healthcare,90,1345762.01,0,0,0,1,15,0
TXN0004737,CUST959104,21,Male,High,IndusInd,RuPay,29364.10,RTGS,7/15/2025,Surat,Haryana,ATM,Linux,Fuel,71,1460383.10,0,4,0,0,0,0
TXN0004738,CUST171857,68,Female,Low,ICICI,Visa,5531.81,Debit Card,5/25/2025,Gurgaon,Andhra Pradesh,mobile,Windows,Insurance,145,1364042.97,0,10,0,0,15,0
TXN0004739,CUST814513,39,Male,High,AU Small Finance,Visa,1658.73,ATM Withdrawal,1/9/2025,Patna,Uttar Pradesh,desktop,Linux,Education,65,1395156.19,0,3,1,1,35,0
TXN0004740,CUST275569,25,Female,Low,SBI,MasterCard,7018.04,Debit Card,2/20/2025,Kochi,Uttarakhand,desktop,Android,Education,27,121560.15,0,2,0,1,15,0
TXN0004741,CUST817309,19,Male,Low,IndusInd,RuPay,65912.41,Debit Card,8/6/2025,Dhanbad,Jammu & Kashmir,POS,iOS,Fuel,68,1238216.66,0,10,0,0,15,0
TXN0004742,CUST868568,29,Female,Low,SBI,Visa,14817.33,Debit Card,4/6/2025,Jaipur,Tamil Nadu,POS,Linux,Travel,8,862323.60,0,8,0,0,15,0
TXN0004743,CUST397816,26,Male,Middle,HSBC India,Visa,2943.80,RTGS,9/29/2025,Nashik,West Bengal,POS,Windows,Insurance,137,1007237.93,0,10,0,0,15,0
TXN0004744,CUST574880,31,Female,Upper-Middle,Kotak Mahindra,RuPay,242.22,Debit Card,9/14/2025,Dhanbad,Madhya Pradesh,mobile,Android,Food,57,804628.99,0,8,0,0,15,0
TXN0004745,CUST589583,40,Female,Upper-Middle,SBI,Visa,10327.24,Debit Card,3/17/2025,Raipur,Jammu & Kashmir,ATM,Linux,Healthcare,52,113692.21,0,5,0,0,0,0
TXN0004746,CUST142289,66,Female,Middle,Kotak Mahindra,MasterCard,24796.21,RTGS,5/10/2025,Prayagraj,Delhi,mobile,Windows,Travel,37,1458982.46,0,4,0,0,0,0
TXN0004747,CUST324289,38,Male,Low,South Indian Bank,MasterCard,3777.00,ATM Withdrawal,10/17/2025,Dehradun,Maharashtra,desktop,Linux,Insurance,65,1081953.01,0,7,0,0,15,0
TXN0004748,CUST695949,55,Female,Middle,Canara Bank,RuPay,8970.51,Credit Card,6/3/2025,Faridabad,Goa,mobile,Linux,Bills,119,979707.72,0,8,0,0,25,0
TXN0004749,CUST823703,64,Female,High,HSBC India,MasterCard,7210.20,IMPS,12/11/2025,Kanpur,Gujarat,desktop,iOS,Fuel,56,1157446.04,0,6,0,0,15,0
TXN0004750,CUST360406,59,Female,Upper-Middle,IDFC First,RuPay,8978.13,Wallet,9/21/2025,Bhopal,Uttarakhand,mobile,Windows,Travel,124,407717.91,0,2,0,0,0,0
TXN0004751,CUST358277,45,Male,Low,Kotak Mahindra,MasterCard,932.04,Wallet,11/20/2025,Agra,Gujarat,desktop,Android,Travel,138,487790.69,0,9,1,1,50,1
TXN0004752,CUST748560,41,Female,Low,Canara Bank,MasterCard,15941.81,RTGS,6/25/2025,Aligarh,Telangana,desktop,Android,Insurance,77,1429041.31,0,9,0,0,15,0
TXN0004753,CUST586805,22,Female,Upper-Middle,Yes Bank,Visa,448.50,IMPS,10/17/2025,Amritsar,Kerala,POS,Linux,Shopping,16,68497.32,0,5,1,1,45,1
TXN0004754,CUST676148,22,Female,High,PNB,RuPay,2902.69,ATM Withdrawal,10/30/2025,Noida,Uttarakhand,ATM,iOS,Education,86,789967.75,0,4,0,0,10,0
TXN0004755,CUST871445,35,Male,Low,Bandhan Bank,RuPay,1010.71,NEFT,1/17/2025,Dehradun,Delhi,desktop,iOS,Fuel,90,1324138.25,0,8,0,0,15,0
TXN0004756,CUST249168,40,Male,Low,IndusInd,RuPay,2568.23,IMPS,8/21/2025,Kolkata,Madhya Pradesh,desktop,iOS,Insurance,22,933120.21,0,1,1,0,30,0
TXN0004757,CUST226697,36,Female,Low,Yes Bank,Visa,17394.54,NEFT,3/20/2025,Prayagraj,Tamil Nadu,mobile,iOS,Shopping,108,18707.67,0,10,0,0,15,0
TXN0004758,CUST157955,20,Female,Low,ICICI,RuPay,4531.47,ATM Withdrawal,6/14/2025,Bhavnagar,Telangana,mobile,Android,Insurance,100,1310198.00,0,5,0,0,0,0
TXN0004759,CUST995051,37,Male,Middle,ICICI,Visa,3597.96,RTGS,4/17/2025,Mumbai,Uttar Pradesh,ATM,iOS,Insurance,120,865143.81,0,1,0,0,0,0
